Unnamed: 0,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,car_age_bins,age_oldest_bins,age_youngest_bins,duration_previous_bins
5861,WA,2,1,20,e,3.0,46,43,1,1.0,15.0,0,0,1,2,0,0,2,581,"(15, 20]","(45, 55]","(35, 45]","(12, 15]"
5862,WA,2,1,20,e,3.0,46,43,1,1.0,15.0,0,0,1,2,0,0,2,581,"(15, 20]","(45, 55]","(35, 45]","(12, 15]"
5863,WA,2,1,20,e,3.0,46,43,1,1.0,15.0,0,0,1,2,0,0,4,581,"(15, 20]","(45, 55]","(35, 45]","(12, 15]"
5864,KY,1,0,7,e,0.0,54,54,0,1.0,5.0,0,0,1,2,0,0,1,616,"(5, 10]","(45, 55]","(45, 55]","(3, 6]"
5865,KY,2,0,7,e,0.0,54,19,0,1.0,5.0,2,0,1,2,0,3,1,675,"(5, 10]","(45, 55]","(15, 25]","(3, 6]"
5866,KY,2,0,7,e,0.0,54,19,0,1.0,5.0,2,0,1,2,0,3,1,684,"(5, 10]","(45, 55]","(15, 25]","(3, 6]"
5867,RI,1,1,14,f,2.0,47,47,0,1.0,2.0,1,0,1,1,0,2,1,658,"(10, 15]","(45, 55]","(45, 55]","(0, 3]"
5868,RI,1,1,14,f,2.0,47,47,0,1.0,2.0,1,0,1,1,0,2,1,665,"(10, 15]","(45, 55]","(45, 55]","(0, 3]"
5869,RI,1,1,14,f,2.0,47,47,0,1.0,2.0,0,0,1,1,0,0,1,618,"(10, 15]","(45, 55]","(45, 55]","(0, 3]"
5870,MO,1,0,9,g,3.0,31,31,0,2.0,15.0,2,1,2,3,0,3,2,585,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
5871,MO,1,0,9,g,3.0,31,31,0,2.0,15.0,2,1,2,3,0,3,2,585,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
5872,MO,1,0,9,g,3.0,31,31,0,2.0,15.0,0,1,1,2,0,0,2,537,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
5873,MO,1,0,9,g,3.0,31,31,0,2.0,15.0,0,1,1,2,0,0,2,544,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
5874,MO,1,0,9,g,3.0,31,31,0,2.0,15.0,0,1,1,2,0,0,2,552,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
5875,MO,1,0,9,g,3.0,31,31,0,2.0,15.0,0,1,1,2,0,0,2,552,"(5, 10]","(25, 35]","(25, 35]","(12, 15]"
5876,OH,1,1,11,d,4.0,70,70,0,2.0,12.0,1,1,3,3,1,2,3,584,"(10, 15]","(65, 75]","(65, 75]","(9, 12]"
5877,OH,1,1,11,d,4.0,70,70,0,2.0,12.0,1,0,3,3,1,2,3,586,"(10, 15]","(65, 75]","(65, 75]","(9, 12]"
5878,OH,1,1,11,d,4.0,70,70,0,2.0,12.0,1,0,2,2,1,2,3,580,"(10, 15]","(65, 75]","(65, 75]","(9, 12]"
5879,OH,1,1,11,d,4.0,70,70,0,2.0,12.0,1,0,2,2,1,2,3,580,"(10, 15]","(65, 75]","(65, 75]","(9, 12]"
5880,OH,1,1,11,d,4.0,70,70,0,2.0,12.0,1,0,3,3,1,2,3,586,"(10, 15]","(65, 75]","(65, 75]","(9, 12]"
5881,OH,1,1,11,d,4.0,70,70,0,2.0,12.0,1,0,3,3,1,2,3,577,"(10, 15]","(65, 75]","(65, 75]","(9, 12]"
5882,OH,1,1,11,d,4.0,70,70,0,2.0,12.0,1,0,3,3,1,2,3,577,"(10, 15]","(65, 75]","(65, 75]","(9, 12]"
5883,FL,1,1,3,e,1.0,48,48,0,1.0,4.0,0,0,2,1,0,0,2,720,"(0, 5]","(45, 55]","(45, 55]","(3, 6]"
5884,FL,1,1,3,e,1.0,48,48,0,1.0,4.0,0,0,2,1,0,0,3,600,"(0, 5]","(45, 55]","(45, 55]","(3, 6]"
5885,FL,1,1,3,e,1.0,48,48,0,1.0,4.0,0,0,2,1,0,0,3,600,"(0, 5]","(45, 55]","(45, 55]","(3, 6]"
5886,IA,1,1,13,e,3.0,62,62,0,3.0,5.0,1,0,3,3,0,2,1,540,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
5887,IA,1,1,13,e,3.0,62,62,0,3.0,5.0,1,0,3,3,0,2,2,548,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
5888,IA,1,1,13,e,3.0,62,62,0,3.0,5.0,1,0,3,3,0,2,2,548,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
5889,DC,1,0,6,g,2.0,25,25,0,4.0,2.0,1,1,4,3,1,1,4,695,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
5890,DC,1,0,6,g,2.0,25,25,0,4.0,2.0,1,1,4,3,1,1,4,695,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
5891,GA,1,0,13,e,0.0,24,24,0,4.0,7.0,0,0,4,3,0,0,4,638,"(10, 15]","(15, 25]","(15, 25]","(6, 9]"
5892,GA,1,0,13,e,0.0,24,24,0,4.0,7.0,0,0,4,3,0,0,2,627,"(10, 15]","(15, 25]","(15, 25]","(6, 9]"
5893,GA,1,0,13,e,0.0,24,24,0,4.0,7.0,1,1,2,3,1,1,2,676,"(10, 15]","(15, 25]","(15, 25]","(6, 9]"
5894,IN,1,0,6,e,4.0,34,34,0,1.0,1.0,2,0,3,3,1,1,3,658,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
5895,IN,1,0,6,e,4.0,34,34,0,1.0,1.0,1,1,1,2,1,1,1,649,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
5896,GA,1,0,8,g,0.0,24,24,0,4.0,1.0,1,1,3,3,1,2,2,634,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
5897,GA,1,0,8,g,0.0,24,24,0,4.0,1.0,1,1,3,3,1,2,2,644,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
5898,GA,1,0,8,g,0.0,24,24,0,4.0,1.0,1,1,3,3,1,2,2,644,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
5899,GA,1,0,8,g,0.0,24,24,0,4.0,1.0,1,1,3,3,1,2,2,644,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
5900,MS,1,1,4,h,4.0,59,59,0,3.0,3.0,0,0,1,1,0,0,1,511,"(0, 5]","(55, 65]","(55, 65]","(0, 3]"
5901,MS,2,1,4,h,4.0,59,49,1,3.0,3.0,1,1,3,2,1,2,1,626,"(0, 5]","(55, 65]","(45, 55]","(0, 3]"
5902,FL,1,1,3,e,2.0,68,68,0,3.0,15.0,1,1,3,3,1,2,3,665,"(0, 5]","(65, 75]","(65, 75]","(12, 15]"
5903,FL,1,1,3,e,2.0,68,68,0,3.0,15.0,2,1,3,3,1,2,3,659,"(0, 5]","(65, 75]","(65, 75]","(12, 15]"
5904,OH,1,1,27,c,0.0,43,43,0,3.0,2.0,0,1,3,3,0,0,4,556,"(25, 30]","(35, 45]","(35, 45]","(0, 3]"
5905,OH,1,1,27,c,0.0,43,43,0,3.0,2.0,0,1,3,3,0,0,4,559,"(25, 30]","(35, 45]","(35, 45]","(0, 3]"
5906,OH,1,1,27,c,0.0,43,43,0,3.0,2.0,0,1,3,3,0,0,4,570,"(25, 30]","(35, 45]","(35, 45]","(0, 3]"
5907,OH,1,1,27,c,0.0,43,43,0,3.0,2.0,0,1,3,3,0,0,4,570,"(25, 30]","(35, 45]","(35, 45]","(0, 3]"
5908,OH,1,1,27,c,0.0,43,43,0,3.0,2.0,0,1,3,3,0,0,4,570,"(25, 30]","(35, 45]","(35, 45]","(0, 3]"
5909,GA,1,0,1,e,0.0,41,41,0,3.0,1.0,0,0,3,2,0,0,4,622,"(0, 5]","(35, 45]","(35, 45]","(0, 3]"
5910,GA,1,0,1,e,0.0,41,41,0,3.0,1.0,1,1,2,3,1,2,1,662,"(0, 5]","(35, 45]","(35, 45]","(0, 3]"
5911,GA,1,0,1,e,0.0,41,41,0,3.0,1.0,1,1,2,3,1,2,1,669,"(0, 5]","(35, 45]","(35, 45]","(0, 3]"
5912,GA,1,0,1,e,0.0,41,41,0,3.0,1.0,1,1,2,3,1,2,1,659,"(0, 5]","(35, 45]","(35, 45]","(0, 3]"
5913,FL,1,0,7,e,3.0,70,70,0,3.0,15.0,1,1,3,3,1,1,4,695,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
5914,FL,1,0,7,e,3.0,70,70,0,3.0,15.0,1,1,3,3,1,1,3,688,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
5915,FL,1,0,7,e,3.0,70,70,0,3.0,15.0,1,0,3,3,1,1,3,687,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
5916,FL,1,1,1,e,2.0,33,33,0,1.0,11.0,1,0,2,3,0,2,3,617,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
5917,FL,1,1,1,e,2.0,33,33,0,1.0,11.0,1,0,1,3,0,2,3,608,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
5918,FL,1,1,1,e,2.0,33,33,0,1.0,11.0,1,0,1,3,0,2,3,618,"(0, 5]","(25, 35]","(25, 35]","(9, 12]"
5919,FL,1,1,6,e,1.0,75,75,0,3.0,15.0,1,0,3,3,0,0,4,623,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
5920,FL,1,1,6,e,1.0,75,75,0,3.0,15.0,1,0,3,3,0,0,3,615,"(5, 10]","(65, 75]","(65, 75]","(12, 15]"
5921,CT,1,1,11,h,0.0,35,35,0,4.0,2.0,1,0,1,1,1,0,1,624,"(10, 15]","(25, 35]","(25, 35]","(0, 3]"
5922,CT,1,1,11,h,0.0,35,35,0,4.0,2.0,1,0,1,1,1,0,3,638,"(10, 15]","(25, 35]","(25, 35]","(0, 3]"
5923,CT,1,1,11,h,0.0,35,35,0,4.0,2.0,1,0,4,3,1,0,3,660,"(10, 15]","(25, 35]","(25, 35]","(0, 3]"
5924,NY,2,1,10,e,1.0,70,68,1,3.0,4.0,1,1,3,3,0,0,1,661,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
5925,NY,2,1,10,e,1.0,70,68,1,3.0,4.0,1,1,3,3,1,0,1,664,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
5926,NY,1,1,14,f,3.0,75,75,0,3.0,13.0,1,1,3,3,1,0,2,596,"(10, 15]","(65, 75]","(65, 75]","(12, 15]"
5927,NY,1,1,14,f,3.0,75,75,0,3.0,13.0,0,1,3,3,0,0,2,578,"(10, 15]","(65, 75]","(65, 75]","(12, 15]"
5928,NY,1,1,14,f,3.0,75,75,0,3.0,13.0,0,1,3,3,0,0,3,587,"(10, 15]","(65, 75]","(65, 75]","(12, 15]"
5929,NY,1,1,14,f,3.0,75,75,0,3.0,13.0,0,1,3,3,0,0,3,582,"(10, 15]","(65, 75]","(65, 75]","(12, 15]"
5930,NY,1,1,14,f,3.0,75,75,0,3.0,13.0,0,1,3,3,0,0,3,582,"(10, 15]","(65, 75]","(65, 75]","(12, 15]"
5931,PA,2,1,9,f,0.0,38,35,1,0.0,0.0,1,0,3,3,0,1,2,568,"(5, 10]","(35, 45]","(25, 35]",
5932,PA,2,1,9,f,0.0,38,35,1,0.0,0.0,1,1,1,3,1,2,2,543,"(5, 10]","(35, 45]","(25, 35]",
5933,PA,2,1,9,f,0.0,38,35,1,3.0,3.0,1,1,1,3,1,2,2,639,"(5, 10]","(35, 45]","(25, 35]","(0, 3]"
5934,PA,2,1,9,f,0.0,38,35,1,3.0,3.0,1,1,1,3,1,2,2,644,"(5, 10]","(35, 45]","(25, 35]","(0, 3]"
5935,PA,2,1,9,f,0.0,38,35,1,3.0,3.0,1,1,1,3,1,2,2,644,"(5, 10]","(35, 45]","(25, 35]","(0, 3]"
5936,MD,1,1,11,e,1.0,61,61,0,2.0,15.0,2,0,3,3,1,3,3,602,"(10, 15]","(55, 65]","(55, 65]","(12, 15]"
5937,MD,1,1,11,e,1.0,61,61,0,2.0,15.0,2,0,3,3,1,3,2,599,"(10, 15]","(55, 65]","(55, 65]","(12, 15]"
5938,PA,2,1,4,g,3.0,60,60,1,4.0,11.0,1,1,3,3,1,1,3,715,"(0, 5]","(55, 65]","(55, 65]","(9, 12]"
5939,PA,2,1,4,g,3.0,60,60,1,4.0,11.0,1,1,3,3,1,1,3,723,"(0, 5]","(55, 65]","(55, 65]","(9, 12]"
5940,PA,1,0,2,h,0.0,40,40,0,3.0,9.0,0,0,1,1,0,0,1,551,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
5941,PA,1,0,2,h,0.0,40,40,0,3.0,9.0,1,1,3,3,0,2,1,666,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
5942,PA,1,0,2,h,0.0,40,40,0,3.0,9.0,1,1,3,3,1,2,1,670,"(0, 5]","(35, 45]","(35, 45]","(6, 9]"
5943,IN,2,1,18,e,3.0,50,20,0,2.0,1.0,1,0,3,3,0,1,4,655,"(15, 20]","(45, 55]","(15, 25]","(0, 3]"
5944,IN,2,1,18,e,3.0,50,20,0,2.0,1.0,1,0,3,3,0,3,1,633,"(15, 20]","(45, 55]","(15, 25]","(0, 3]"
5945,IN,2,1,18,e,3.0,50,20,0,2.0,1.0,1,0,3,3,0,3,1,633,"(15, 20]","(45, 55]","(15, 25]","(0, 3]"
5946,IN,1,0,6,e,3.0,32,32,0,1.0,3.0,1,1,2,2,1,2,2,643,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
5947,IN,1,0,6,e,3.0,32,32,0,1.0,3.0,1,1,2,3,1,2,1,639,"(5, 10]","(25, 35]","(25, 35]","(0, 3]"
5948,NY,1,1,2,e,2.0,37,37,0,3.0,11.0,1,0,3,3,0,0,2,683,"(0, 5]","(35, 45]","(35, 45]","(9, 12]"
5949,NY,1,1,2,e,2.0,37,37,0,3.0,11.0,1,0,3,3,0,0,1,670,"(0, 5]","(35, 45]","(35, 45]","(9, 12]"
5950,NY,1,1,2,e,2.0,37,37,0,3.0,11.0,1,0,3,3,0,0,1,670,"(0, 5]","(35, 45]","(35, 45]","(9, 12]"
5951,MD,1,0,13,e,2.0,50,50,0,1.0,15.0,0,0,1,3,0,0,4,594,"(10, 15]","(45, 55]","(45, 55]","(12, 15]"
5952,MD,1,0,13,e,2.0,50,50,0,1.0,15.0,0,0,1,3,0,0,2,594,"(10, 15]","(45, 55]","(45, 55]","(12, 15]"
5953,MD,1,0,13,e,2.0,50,50,0,1.0,15.0,0,0,2,3,0,0,2,603,"(10, 15]","(45, 55]","(45, 55]","(12, 15]"
5954,MD,1,0,13,e,2.0,50,50,0,1.0,15.0,0,0,2,3,0,0,2,603,"(10, 15]","(45, 55]","(45, 55]","(12, 15]"
5955,PA,1,1,18,e,4.0,71,71,0,3.0,15.0,0,1,3,3,1,2,1,608,"(15, 20]","(65, 75]","(65, 75]","(12, 15]"
5956,PA,1,1,18,e,4.0,71,71,0,3.0,15.0,0,1,3,3,1,2,1,592,"(15, 20]","(65, 75]","(65, 75]","(12, 15]"
5957,NY,2,1,4,e,0.0,66,61,1,3.0,15.0,1,0,3,3,0,1,4,568,"(0, 5]","(65, 75]","(55, 65]","(12, 15]"
5958,NY,2,1,4,e,0.0,66,61,1,3.0,15.0,1,1,3,3,1,1,4,595,"(0, 5]","(65, 75]","(55, 65]","(12, 15]"
5959,NY,2,1,4,e,3.0,66,61,1,3.0,15.0,1,1,3,3,1,1,4,595,"(0, 5]","(65, 75]","(55, 65]","(12, 15]"
5960,NY,2,1,4,e,1.0,66,61,1,3.0,15.0,1,1,3,3,1,1,4,604,"(0, 5]","(65, 75]","(55, 65]","(12, 15]"
5961,MD,2,0,23,d,4.0,53,50,1,1.0,2.0,0,0,1,1,0,0,4,649,"(20, 25]","(45, 55]","(45, 55]","(0, 3]"
5962,MD,2,0,23,d,4.0,53,50,1,1.0,2.0,0,0,1,1,0,0,2,645,"(20, 25]","(45, 55]","(45, 55]","(0, 3]"
5963,MD,2,0,23,d,4.0,53,50,1,1.0,2.0,0,0,1,1,0,0,2,645,"(20, 25]","(45, 55]","(45, 55]","(0, 3]"
5964,MD,2,0,23,d,4.0,53,50,1,1.0,2.0,0,0,1,1,0,0,2,645,"(20, 25]","(45, 55]","(45, 55]","(0, 3]"
5965,FL,1,1,15,f,4.0,51,51,0,0.0,0.0,1,1,1,2,1,1,2,712,"(10, 15]","(45, 55]","(45, 55]",
5966,FL,1,1,15,f,4.0,51,51,0,0.0,0.0,1,0,1,3,0,2,2,705,"(10, 15]","(45, 55]","(45, 55]",
5967,FL,1,1,15,f,4.0,51,51,0,1.0,12.0,0,0,1,3,1,2,3,631,"(10, 15]","(45, 55]","(45, 55]","(9, 12]"
5968,FL,1,1,15,f,4.0,51,51,0,1.0,12.0,0,1,1,3,0,2,3,636,"(10, 15]","(45, 55]","(45, 55]","(9, 12]"
5969,FL,1,1,15,f,4.0,51,51,0,1.0,12.0,0,1,1,3,0,2,3,636,"(10, 15]","(45, 55]","(45, 55]","(9, 12]"
5970,FL,1,1,15,f,4.0,51,51,0,1.0,12.0,0,0,1,3,0,0,3,620,"(10, 15]","(45, 55]","(45, 55]","(9, 12]"
5971,GA,1,1,0,g,0.0,44,44,0,1.0,10.0,0,0,2,2,0,0,4,561,,"(35, 45]","(35, 45]","(9, 12]"
5972,GA,1,1,0,g,0.0,44,44,0,1.0,10.0,1,1,2,2,1,1,2,628,,"(35, 45]","(35, 45]","(9, 12]"
5973,OH,1,1,11,d,0.0,37,37,0,3.0,15.0,0,0,3,3,0,0,3,538,"(10, 15]","(35, 45]","(35, 45]","(12, 15]"
5974,OH,1,1,11,d,0.0,37,37,0,3.0,15.0,1,0,3,3,1,2,3,578,"(10, 15]","(35, 45]","(35, 45]","(12, 15]"
5975,NH,1,1,7,h,2.0,75,75,0,4.0,5.0,1,1,3,3,1,1,2,603,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
5976,NH,1,1,7,g,2.0,75,75,0,4.0,5.0,1,1,3,3,1,1,2,586,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
5977,NH,1,1,7,g,2.0,75,75,0,4.0,5.0,1,1,3,3,1,1,2,586,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
5978,NY,1,0,5,g,1.0,33,33,0,1.0,13.0,1,1,3,3,1,0,3,688,"(0, 5]","(25, 35]","(25, 35]","(12, 15]"
5979,NY,1,0,5,g,1.0,33,33,0,1.0,13.0,1,1,3,3,1,0,3,688,"(0, 5]","(25, 35]","(25, 35]","(12, 15]"
5980,NY,1,0,5,g,1.0,33,33,0,1.0,13.0,1,1,3,3,1,0,3,688,"(0, 5]","(25, 35]","(25, 35]","(12, 15]"
5981,NY,1,0,5,g,1.0,33,33,0,1.0,13.0,1,1,3,3,1,0,3,693,"(0, 5]","(25, 35]","(25, 35]","(12, 15]"
5982,NY,1,0,5,g,1.0,33,33,0,1.0,13.0,1,1,3,3,1,0,3,698,"(0, 5]","(25, 35]","(25, 35]","(12, 15]"
5983,OH,1,0,13,f,0.0,62,62,0,3.0,6.0,1,0,3,3,0,2,3,634,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
5984,OH,1,0,13,f,0.0,62,62,0,3.0,6.0,1,0,3,3,0,2,3,634,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
5985,OH,1,0,13,f,0.0,62,62,0,3.0,6.0,1,0,3,3,0,2,3,626,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
5986,OH,1,0,13,f,0.0,62,62,0,3.0,6.0,1,0,3,3,0,2,3,634,"(10, 15]","(55, 65]","(55, 65]","(3, 6]"
5987,CT,2,0,20,d,4.0,32,28,1,1.0,5.0,1,0,3,3,1,0,2,656,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
5988,CT,2,0,20,d,4.0,32,29,1,1.0,5.0,0,0,1,1,0,0,1,561,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
5989,CT,2,0,20,d,4.0,32,29,1,1.0,5.0,0,0,1,1,0,0,1,561,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
5990,CT,2,0,20,d,4.0,32,29,1,1.0,5.0,0,0,1,1,0,0,1,561,"(15, 20]","(25, 35]","(25, 35]","(3, 6]"
5991,GA,1,0,1,f,0.0,23,23,0,3.0,4.0,0,0,3,2,0,0,4,594,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
5992,GA,1,0,1,f,0.0,23,23,0,3.0,4.0,2,1,2,2,1,3,2,627,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
5993,GA,1,0,1,f,0.0,23,23,0,3.0,4.0,2,1,2,2,1,3,2,643,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
5994,GA,1,0,1,f,0.0,23,23,0,3.0,4.0,2,1,2,2,1,3,2,628,"(0, 5]","(15, 25]","(15, 25]","(3, 6]"
5995,NY,1,1,13,e,1.0,75,75,1,3.0,4.0,0,0,3,3,0,0,1,608,"(10, 15]","(65, 75]","(65, 75]","(3, 6]"
5996,NY,1,1,13,e,1.0,75,75,1,3.0,4.0,0,0,3,3,0,0,4,620,"(10, 15]","(65, 75]","(65, 75]","(3, 6]"
5997,NY,1,1,13,e,1.0,75,75,1,3.0,4.0,0,0,3,3,0,0,4,624,"(10, 15]","(65, 75]","(65, 75]","(3, 6]"
5998,OR,1,0,18,g,0.0,19,19,0,3.0,2.0,0,0,1,2,0,0,1,645,"(15, 20]","(15, 25]","(15, 25]","(0, 3]"
5999,OR,1,0,18,g,0.0,19,19,0,3.0,2.0,0,0,1,2,0,0,1,643,"(15, 20]","(15, 25]","(15, 25]","(0, 3]"
6000,OR,1,0,18,g,0.0,19,19,0,3.0,2.0,0,0,1,2,0,0,1,643,"(15, 20]","(15, 25]","(15, 25]","(0, 3]"
6001,MD,2,0,15,f,4.0,38,18,0,4.0,12.0,1,1,3,3,1,1,2,699,"(10, 15]","(35, 45]","(15, 25]","(9, 12]"
6002,MD,2,0,15,f,4.0,38,18,0,4.0,12.0,1,1,3,3,1,1,2,703,"(10, 15]","(35, 45]","(15, 25]","(9, 12]"
6003,MD,2,0,15,f,4.0,38,18,0,4.0,12.0,1,1,3,3,1,1,2,703,"(10, 15]","(35, 45]","(15, 25]","(9, 12]"
6004,MD,1,0,12,d,3.0,27,27,0,1.0,6.0,1,1,2,2,1,1,3,669,"(10, 15]","(25, 35]","(25, 35]","(3, 6]"
6005,MD,1,0,12,d,3.0,27,27,0,1.0,6.0,1,1,2,2,1,1,3,657,"(10, 15]","(25, 35]","(25, 35]","(3, 6]"
6006,MD,1,0,12,d,3.0,27,27,0,1.0,6.0,0,1,2,2,0,0,4,617,"(10, 15]","(25, 35]","(25, 35]","(3, 6]"
6007,MD,1,0,12,d,3.0,27,27,0,1.0,6.0,0,1,2,2,0,0,3,622,"(10, 15]","(25, 35]","(25, 35]","(3, 6]"
6008,MD,1,0,12,d,3.0,27,27,0,1.0,6.0,0,1,2,2,0,0,2,618,"(10, 15]","(25, 35]","(25, 35]","(3, 6]"
6009,WA,1,1,12,e,4.0,59,59,0,2.0,2.0,0,0,2,2,0,0,2,584,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
6010,WA,1,1,12,e,4.0,59,59,0,2.0,2.0,0,0,2,2,0,0,2,569,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
6011,WA,1,1,12,e,4.0,59,59,0,2.0,2.0,0,0,2,2,0,0,2,564,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
6012,WA,1,1,12,e,4.0,59,59,0,2.0,2.0,0,0,2,2,0,0,2,564,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
6013,WA,1,1,12,e,4.0,59,59,0,2.0,2.0,0,0,2,2,0,0,2,564,"(10, 15]","(55, 65]","(55, 65]","(0, 3]"
6014,WA,1,1,11,f,4.0,23,23,0,3.0,7.0,2,1,3,3,0,3,1,607,"(10, 15]","(15, 25]","(15, 25]","(6, 9]"
6015,WA,1,1,11,f,4.0,23,23,0,3.0,7.0,1,1,3,3,1,2,1,614,"(10, 15]","(15, 25]","(15, 25]","(6, 9]"
6016,FL,1,1,6,e,1.0,75,75,0,3.0,4.0,1,0,3,3,0,2,3,618,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
6017,FL,1,1,6,e,1.0,75,75,0,3.0,4.0,1,1,4,3,1,2,3,631,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
6018,FL,1,1,6,e,1.0,75,75,0,3.0,4.0,1,1,4,3,1,2,3,627,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
6019,FL,1,1,6,e,1.0,75,75,0,3.0,4.0,1,1,4,3,1,2,3,630,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
6020,FL,1,1,6,e,1.0,75,75,0,3.0,4.0,1,1,3,3,1,2,3,624,"(5, 10]","(65, 75]","(65, 75]","(3, 6]"
6021,FL,1,1,9,d,1.0,56,56,0,3.0,15.0,1,1,3,2,1,2,3,598,"(5, 10]","(55, 65]","(55, 65]","(12, 15]"
6022,FL,1,1,9,d,1.0,56,56,0,3.0,15.0,1,1,3,2,1,2,3,609,"(5, 10]","(55, 65]","(55, 65]","(12, 15]"
6023,NY,1,0,9,f,3.0,25,25,0,4.0,2.0,1,1,4,3,1,0,2,695,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
6024,NY,1,0,9,f,3.0,25,25,0,4.0,2.0,1,1,4,3,1,0,2,687,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
6025,NY,1,0,9,f,3.0,25,25,0,4.0,2.0,1,1,2,3,1,0,2,671,"(5, 10]","(15, 25]","(15, 25]","(0, 3]"
6026,ND,1,0,22,b,0.0,22,22,0,0.0,0.0,1,0,3,3,0,2,2,731,"(20, 25]","(15, 25]","(15, 25]",
6027,ND,1,0,22,b,0.0,22,22,0,0.0,0.0,0,0,3,3,0,0,2,645,"(20, 25]","(15, 25]","(15, 25]",
6028,CO,1,1,11,e,0.0,62,62,0,3.0,12.0,1,1,3,3,0,2,3,618,"(10, 15]","(55, 65]","(55, 65]","(9, 12]"
6029,CO,1,1,11,e,0.0,62,62,0,3.0,12.0,1,1,3,3,0,2,3,618,"(10, 15]","(55, 65]","(55, 65]","(9, 12]"
6030,UT,1,0,13,e,0.0,20,20,0,3.0,5.0,0,1,2,3,0,0,1,615,"(10, 15]","(15, 25]","(15, 25]","(3, 6]"
6031,UT,1,0,13,e,0.0,20,20,0,3.0,5.0,1,1,3,3,1,2,1,662,"(10, 15]","(15, 25]","(15, 25]","(3, 6]"
6032,NV,2,0,17,f,0.0,35,20,1,1.0,1.0,0,0,1,1,0,0,1,632,"(15, 20]","(25, 35]","(15, 25]","(0, 3]"
6033,NV,2,0,17,f,0.0,35,20,1,1.0,1.0,0,0,1,1,0,0,2,637,"(15, 20]","(25, 35]","(15, 25]","(0, 3]"
6034,FL,1,1,3,h,1.0,75,55,0,4.0,10.0,1,0,4,3,0,2,3,647,"(0, 5]","(65, 75]","(45, 55]","(9, 12]"
6035,FL,1,1,3,h,1.0,75,55,0,4.0,10.0,1,0,4,3,0,2,3,650,"(0, 5]","(65, 75]","(45, 55]","(9, 12]"
6036,AR,1,0,10,g,0.0,44,44,0,2.0,9.0,1,1,2,2,1,2,3,702,"(5, 10]","(35, 45]","(35, 45]","(6, 9]"
6037,AR,1,0,10,g,0.0,44,44,0,2.0,9.0,1,1,2,2,1,1,3,701,"(5, 10]","(35, 45]","(35, 45]","(6, 9]"
6038,NY,1,0,2,e,4.0,28,28,0,1.0,4.0,1,1,3,3,1,0,1,706,"(0, 5]","(25, 35]","(25, 35]","(3, 6]"
